3.000000000000000394e-07,1.332023711306463021e+00,3.004058994226239232e+00
3.000400000000000318e-07,1.334134178141755278e+00,2.999995964514353464e+00
3.000800000000000242e-07,1.336236343446708830e+00,2.995916373417435441e+00
3.001200000000000166e-07,1.338330080049406234e+00,2.991820212216771413e+00
3.001600000000000620e-07,1.340415260024736988e+00,2.987707473294475058e+00
3.002000000000000015e-07,1.342491754702347606e+00,2.983578150150415720e+00
3.002400000000000468e-07,1.344559434674934550e+00,2.979432237419096019e+00
3.002799999999999863e-07,1.346618169806856002e+00,2.975269730886628938e+00
3.003200000000000316e-07,1.348667829243080263e+00,2.971090627507682491e+00
3.003600000000000241e-07,1.350708281418452117e+00,2.966894925422510543e+00
3.004000000000000165e-07,1.352739394067359768e+00,2.962682623973836638e+00
3.004400000000000089e-07,1.354761034233664674e+00,2.958453723723939000e+00
3.004800000000000543e-07,1.356773068281044381e+00,2.954208226471571663e+00
3.005199999999999937e-07,1.358775361903673762e+00,2.949946135268922909e+00
3.005600000000000391e-07,1.360767780137240202e+00,2.945667454438575028e+00
3.006000000000000315e-07,1.362750187370338928e+00,2.941372189590409025e+00
3.006400000000000239e-07,1.364722447356222723e+00,2.937060347638489333e+00
3.006800000000000163e-07,1.366684423224933553e+00,2.932731936817872587e+00
3.007200000000000617e-07,1.368635977495766376e+00,2.928386966701430172e+00
3.007600000000000012e-07,1.370576972090133516e+00,2.924025448216584167e+00
3.008000000000000465e-07,1.372507268344816289e+00,2.919647393661900292e+00
3.008399999999999860e-07,1.374426727025534589e+00,2.915252816723797658e+00
3.008800000000000314e-07,1.376335208340966787e+00,2.910841732492956080e+00
3.009200000000000238e-07,1.378232571957099140e+00,2.906414157480808669e+00
3.009600000000000162e-07,1.380118677011973993e+00,2.901970109635854556e+00
3.010000000000000086e-07,1.381993382130835890e+00,2.897509608359864153e+00
3.010400000000000540e-07,1.383856545441651598e+00,2.893032674524005810e+00
3.010799999999999934e-07,1.385708024590991627e+00,2.888539330484888090e+00
3.011200000000000388e-07,1.387547676760386040e+00,2.884029600100290303e+00
3.011600000000000312e-07,1.389375358682951145e+00,2.879503508745027140e+00
3.012000000000000236e-07,1.391190926660518024e+00,2.874961083326418088e+00
3.012400000000000161e-07,1.392994236581084344e+00,2.870402352299749271e+00
3.012800000000000085e-07,1.394785143936685401e+00,2.865827345683504834e+00
3.013200000000000009e-07,1.396563503841661280e+00,2.861236095074432217e+00
3.013600000000000462e-07,1.398329171051297948e+00,2.856628633662454675e+00
3.013999999999999857e-07,1.400081999980887559e+00,2.852004996245321777e+00
3.014400000000000311e-07,1.401821844725173349e+00,2.847365219243100931e+00
3.014800000000000235e-07,1.403548559078160451e+00,2.842709340712487709e+00
3.015200000000000159e-07,1.405261996553378800e+00,2.838037400360767570e+00
3.015600000000000083e-07,1.406962010404469332e+00,2.833349439559696759e+00
3.016000000000000537e-07,1.408648453646207166e+00,2.828645501359027481e+00
3.016399999999999932e-07,1.410321179075894271e+00,2.823925630499830142e+00
3.016800000000000385e-07,1.411980039295142930e+00,2.819189873427512705e+00
3.017200000000000309e-07,1.413624886732039343e+00,2.814438278304626451e+00
3.017600000000000234e-07,1.415255573663710464e+00,2.809670895023281378e+00
3.018000000000000158e-07,1.416871952239219468e+00,2.804887775217405288e+00
3.018400000000000082e-07,1.418473874502910625e+00,2.800088972274553889e+00
3.018800000000000006e-07,1.420061192418071272e+00,2.795274541347489095e+00
3.019200000000000460e-07,1.421633757890977456e+00,2.790444539365434906e+00
3.019599999999999854e-07,1.423191422795328620e+00,2.785599025044920740e+00
3.020000000000000308e-07,1.424734038997016228e+00,2.780738058900341869e+00
3.020400000000000232e-07,1.426261458379263658e+00,2.775861703254179247e+00
3.020800000000000156e-07,1.427773532868132023e+00,2.770970022246721953e+00
3.021200000000000081e-07,1.429270114458345731e+00,2.766063081845589799e+00
3.021600000000000534e-07,1.430751055239498193e+00,2.761140949854691939e+00
3.021999999999999929e-07,1.432216207422553289e+00,2.756203695922939012e+00
3.022400000000000382e-07,1.433665423366726088e+00,2.751251391552397063e+00
3.022799999999999777e-07,1.435098555606654003e+00,2.746284110106119059e+00
3.023200000000000231e-07,1.436515456879908115e+00,2.741301926815503442e+00
3.023600000000000155e-07,1.437915980154798490e+00,2.736304918787246354e+00
3.024000000000000079e-07,1.439299978658510781e+00,2.731293165009751167e+00
3.024400000000000003e-07,1.440667305905526163e+00,2.726266746359188531e+00
3.024800000000000457e-07,1.442017815726329033e+00,2.721225745604985313e+00
3.025199999999999852e-07,1.443351362296398044e+00,2.716170247414927630e+00
3.025600000000000305e-07,1.444667800165500005e+00,2.711100338359626605e+00
3.026000000000000229e-07,1.445966984287196055e+00,2.706016106916652397e+00
3.026400000000000154e-07,1.447248770048661370e+00,2.700917643474009200e+00
3.026800000000000078e-07,1.448513013300703811e+00,2.695805040333196345e+00
3.027200000000000531e-07,1.449759570388066798e+00,2.690678391711629036e+00
3.027599999999999926e-07,1.450988298179899161e+00,2.685537793744678492e+00
3.028000000000000380e-07,1.452199054100524300e+00,2.680383344486909625e+00
3.028399999999999774e-07,1.453391696160326596e+00,2.675215143913093563e+00
3.028800000000000228e-07,1.454566082986914033e+00,2.670033293918308015e+00
3.029200000000000152e-07,1.455722073856403398e+00,2.664837898317730325e+00
3.029600000000000076e-07,1.456859528724916863e+00,2.659629062845715985e+00
3.030000000000000001e-07,1.457978308260220679e+00,2.654406895154300283e+00
3.030400000000000454e-07,1.459078273873528175e+00,2.649171504811115074e+00
3.030799999999999849e-07,1.460159287751413792e+00,2.643923003296731800e+00
3.031200000000000302e-07,1.461221212887894083e+00,2.638661504001285962e+00
3.031600000000000227e-07,1.462263913116559344e+00,2.633387122220661070e+00
3.032000000000000151e-07,1.463287253142867783e+00,2.628099975151831025e+00
3.032400000000000075e-07,1.464291098576467220e+00,2.622800181887741999e+00
3.032799999999999999e-07,1.465275315963632252e+00,2.617487863411471327e+00
3.033199999999999923e-07,1.466239772819720955e+00,2.612163142589762455e+00
3.033600000000000377e-07,1.467184337661704419e+00,2.606826144165916848e+00
3.033999999999999772e-07,1.468108880040688291e+00,2.601476994752040195e+00
3.034400000000000225e-07,1.469013270574494712e+00,2.596115822820540320e+00
3.034800000000000149e-07,1.469897380980183854e+00,2.590742758695156134e+00
3.035200000000000074e-07,1.470761084106605665e+00,2.585357934541130387e+00
3.035599999999999998e-07,1.471604253966900977e+00,2.579961484354752699e+00
3.036000000000000451e-07,1.472426765770940449e+00,2.574553543952351919e+00
3.036399999999999846e-07,1.473228495957718209e+00,2.569134250958472254e+00
3.036800000000000300e-07,1.474009322227665564e+00,2.563703744793365935e+00
3.037200000000000224e-07,1.474769123574841245e+00,2.558262166659970749e+00
3.037600000000000148e-07,1.475507780319040840e+00,2.552809659530054454e+00
3.038000000000000072e-07,1.476225174137760554e+00,2.547346368129681071e+00
3.038399999999999996e-07,1.476921188098009985e+00,2.541872438924090538e+00
3.038799999999999921e-07,1.477595706687981014e+00,2.536388020101820739e+00
3.039200000000000374e-07,1.478248615848514191e+00,2.530893261558159857e+00
3.039599999999999769e-07,1.478879803004385707e+00,2.525388314877966334e+00
3.040000000000000222e-07,1.479489157095374985e+00,2.519873333317689035e+00
3.040400000000000147e-07,1.480076568607098686e+00,2.514348471786928219e+00
3.040800000000000071e-07,1.480641929601608453e+00,2.508813886829021289e+00
3.041199999999999995e-07,1.481185133747709770e+00,2.503269736601264395e+00
3.041600000000000449e-07,1.481706076351011703e+00,2.497716180854212986e+00
3.041999999999999843e-07,1.482204654383671105e+00,2.492153380910523186e+00
3.042400000000000297e-07,1.482680766513829518e+00,2.486581499642920079e+00
3.042799999999999692e-07,1.483134313134706339e+00,2.481000701451753887e+00
3.043200000000000145e-07,1.483565196393352714e+00,2.475411152241634660e+00
3.043600000000000069e-07,1.483973320219038605e+00,2.469813019397713472e+00
3.043999999999999994e-07,1.484358590351245510e+00,2.464206471761045680e+00
3.044399999999999918e-07,1.484720914367282596e+00,2.458591679603508773e+00
3.044800000000000371e-07,1.485060201709462291e+00,2.452968814602043413e+00
3.045199999999999766e-07,1.485376363711858438e+00,2.447338049812254557e+00
3.045600000000000220e-07,1.485669313626618582e+00,2.441699559641390405e+00
3.046000000000000673e-07,1.485938966649791304e+00,2.436053519820825297e+00
3.046400000000000068e-07,1.486185239946697934e+00,2.430400107377803209e+00
3.046800000000000522e-07,1.486408052676799763e+00,2.424739500606694076e+00
3.047200000000000446e-07,1.486607326018034136e+00,2.419071879039683903e+00
3.047599999999999840e-07,1.486782983190661156e+00,2.413397423416848930e+00
3.048000000000000294e-07,1.486934949480531287e+00,2.407716315655660022e+00
3.048399999999999689e-07,1.487063152261822729e+00,2.402028738820148668e+00
3.048800000000000142e-07,1.487167521019186367e+00,2.396334877089190130e+00
3.049200000000000596e-07,1.487247987369325841e+00,2.390634915724668019e+00
3.049599999999999991e-07,1.487304485081958560e+00,2.384929041038808872e+00
3.050000000000000444e-07,1.487336950100186073e+00,2.379217440361211633e+00
3.050400000000000368e-07,1.487345320560209849e+00,2.373500302005413953e+00
3.050800000000000293e-07,1.487329536810430675e+00,2.367777815234852312e+00
3.051200000000000217e-07,1.487289541429897888e+00,2.362050170228492174e+00
3.051600000000000670e-07,1.487225279246065845e+00,2.356317558046047367e+00
3.052000000000000065e-07,1.487136697351911785e+00,2.350580170592726503e+00
3.052400000000000519e-07,1.487023745122347584e+00,2.344838200583481580e+00
3.052799999999999914e-07,1.486886374229930752e+00,2.339091841507173086e+00
3.053200000000000367e-07,1.486724538659873751e+00,2.333341287590019242e+00
3.053600000000000291e-07,1.486538194724305484e+00,2.327586733758910231e+00
3.054000000000000215e-07,1.486327301076006968e+00,2.321828375604380934e+00
3.054400000000000140e-07,1.486091818720874258e+00,2.316066409343106702e+00
3.054800000000000593e-07,1.485831711030366264e+00,2.310301031780281455e+00
3.055199999999999988e-07,1.485546943752650506e+00,2.304532440271672478e+00
3.055600000000000442e-07,1.485237485023189308e+00,2.298760832685291966e+00
3.056000000000000366e-07,1.484903305374555949e+00,2.292986407362994417e+00
3.056400000000000290e-07,1.484544377745447896e+00,2.287209363081751601e+00
3.056800000000000214e-07,1.484160677488919333e+00,2.281429899014675300e+00
3.057200000000000668e-07,1.483752182379839191e+00,2.275648214691999627e+00
3.057600000000000062e-07,1.483318872621564921e+00,2.269864509961778243e+00
3.058000000000000516e-07,1.482860730851782272e+00,2.264078984950407047e+00
3.058399999999999911e-07,1.482377742147590993e+00,2.258291840023164632e+00
3.058800000000000364e-07,1.481869894029749446e+00,2.252503275744424105e+00
3.059200000000000288e-07,1.481337176466145600e+00,2.246713492838030124e+00
3.059600000000000213e-07,1.480779581874429596e+00,2.240922692147389039e+00
3.060000000000000137e-07,1.480197105123845169e+00,2.235131074595557266e+00
3.060400000000000590e-07,1.479589743536265267e+00,2.229338841145395378e+00
3.060799999999999985e-07,1.478957496886397216e+00,2.223546192759644491e+00
3.061200000000000439e-07,1.478300367401166326e+00,2.217753330360892505e+00
3.061600000000000363e-07,1.477618359758327671e+00,2.211960454791823683e+00
3.062000000000000287e-07,1.476911481084214550e+00,2.206167766775279926e+00
3.062400000000000211e-07,1.476179740950727570e+00,2.200375466874527675e+00
3.062800000000000135e-07,1.475423151371473729e+00,2.194583755453515472e+00
3.063200000000000060e-07,1.474641726797131014e+00,2.188792832637326491e+00
3.063600000000000513e-07,1.473835484110002980e+00,2.183002898272702108e+00
3.063999999999999908e-07,1.473004442617772192e+00,2.177214151888748006e+00
3.064400000000000362e-07,1.472148624046461407e+00,2.171426792657686899e+00
3.064800000000000286e-07,1.471268052532617610e+00,2.165641019356024710e+00
3.065200000000000210e-07,1.470362754614695788e+00,2.159857030325675442e+00
3.065600000000000134e-07,1.469432759223693097e+00,2.154075023435468861e+00
3.066000000000000588e-07,1.468478097672976546e+00,2.148295196042791844e+00
3.066399999999999982e-07,1.467498803647383276e+00,2.142517744955597880e+00
3.066800000000000436e-07,1.466494913191553451e+00,2.136742866394579110e+00
3.067200000000000360e-07,1.465466464697505522e+00,2.130970755955712281e+00
3.067600000000000284e-07,1.464413498891485865e+00,2.125201608573080492e+00
3.068000000000000208e-07,1.463336058820091878e+00,2.119435618482039541e+00
3.068400000000000133e-07,1.462234189835656117e+00,2.113672979182709799e+00
3.068800000000000057e-07,1.461107939580950976e+00,2.107913883403835786e+00
3.069200000000000510e-07,1.459957357973155290e+00,2.102158523067032991e+00
